X,Y,TOP_RDG,BOTTOM_RDG,VRT_GRAD
45,47.052,45457.078,45456.564,-0.791
45,47.288,45457.055,45456.818,-0.365
45,47.524,45456.838,45457.261,0.651
45,47.759,45456.583,45455.15,-2.205
45,47.995,45456.203,45452.731,-5.342
45,48.231,45455.797,45451.612,-6.438
45,48.467,45456.027,45452.008,-6.183
45,48.703,45456.347,45452.533,-5.868
45,48.939,45456.565,45453.566,-4.614
45,49.175,45457.128,45455.807,-2.032
45,49.41,45457.218,45457.187,-0.048
45,49.646,45457.158,45455.126,-3.126
45,49.882,45457.098,45436.122,-32.271
44,49.879,45458.891,45457.799,-1.68
44,49.636,45458.56,45457.972,-0.905
44,49.393,45458.335,45457.975,-0.554
44,49.15,45458.345,45457.974,-0.571
44,48.908,45458.373,45458.642,0.414
44,48.665,45458.396,45459.664,1.951
44,48.422,45458.335,45460.416,3.202
44,48.18,45458.18,45460.258,3.197
44,47.937,45458.21,45460.468,3.474
44,47.694,45457.853,45460.15,3.534
44,47.451,45457.478,45459.56,3.203
44,47.209,45457.252,45459.066,2.791
44,46.966,45456.687,45458.056,2.106
44,46.723,45455.935,45457.027,1.68
44,46.481,45455.276,45456.202,1.425
44,46.238,45454.462,45455.1,0.982
44,45.995,45453.685,45453.623,-0.095
44,45.752,45453.022,45451.561,-2.248
44,45.51,45452.574,45449.771,-4.312
44,45.267,45452.366,45448.615,-5.771
44,45.024,45451.997,45447.684,-6.635
44,44.782,45452.556,45449.67,-4.44
44,44.539,45453.097,45452.015,-1.665
44,44.296,45454.392,45453.775,-0.949
44,44.053,45456.065,45455.281,-1.206
44,43.811,45457.285,45457.429,0.222
44,43.568,45458.85,45460.551,2.617
44,43.325,45460.117,45463.112,4.608
44,43.083,45461.219,45465.497,6.582
44,42.84,45461.736,45466.487,7.309
44,42.597,45461.786,45465.919,6.358
44,42.354,45462.189,45465.364,4.885
44,42.112,45462.141,45463.644,2.312
44,41.869,45462.252,45463.334,1.665
44,41.626,45462.65,45464.722,3.188
44,41.383,45462.874,45465.529,4.085
44,41.141,45463.114,45465.269,3.315
44,40.898,45463.47,45465.035,2.408
44,40.655,45463.642,45465.383,2.678
44,40.413,45463.871,45465.778,2.934
44,40.17,45464.32,45466.108,2.751
44,39.927,45464.569,45466.552,3.051
44,39.684,45464.912,45467.104,3.372
44,39.442,45465.415,45468.074,4.091
44,39.199,45465.549,45468.558,4.629
44,38.956,45465.984,45469.229,4.992
44,38.714,45466.558,45470.031,5.343
44,38.471,45466.692,45470.47,5.812
44,38.228,45466.909,45471.165,6.548
44,37.985,45467.25,45471.99,7.292
44,37.743,45466.857,45471.777,7.569
44,37.5,45466.911,45472.228,8.18
44,37.257,45466.671,45472.024,8.235
44,37.015,45465.766,45469.774,6.166
44,36.772,45465.24,45467.435,3.377
44,36.529,45464.634,45464.613,-0.032
44,36.286,45464.27,45463.199,-1.648
44,36.044,45464.096,45462.89,-1.855
44,35.801,45464.26,45464.116,-0.222
44,35.558,45464.508,45465.354,1.302
44,35.316,45464.861,45466.487,2.502
44,35.073,45465.187,45467.877,4.138
44,34.83,45465.539,45468.497,4.551
44,34.587,45466.003,45468.977,4.575
44,34.345,45466.352,45469.237,4.438
44,34.102,45466.413,45469.433,4.646
44,33.859,45466.785,45470.392,5.549
44,33.617,45466.702,45470.84,6.366
44,33.374,45466.6,45470.897,6.611
44,33.131,45466.58,45471.187,7.088
44,32.888,45465.868,45469.949,6.278
44,32.646,45465.074,45467.785,4.171
44,32.403,45464.346,45465.18,1.283
44,32.16,45463.368,45462.287,-1.663
44,31.917,45462.828,45460.685,-3.297
44,31.675,45462.346,45459.913,-3.743
44,31.432,45462.218,45460.929,-1.983
44,31.189,45462.163,45461.515,-0.997
44,30.947,45462.107,45461.829,-0.428
44,30.704,45462.148,45462.261,0.174
44,30.461,45462.246,45462.596,0.538
44,30.218,45462.315,45462.819,0.775
44,29.976,45462.445,45462.765,0.492
44,29.733,45462.437,45462.592,0.238
44,29.49,45462.57,45462.663,0.143
44,29.248,45462.586,45462.853,0.411
44,29.005,45462.818,45463.292,0.729
44,28.762,45462.989,45463.204,0.331
44,28.519,45463.074,45463.167,0.143
44,28.277,45463.179,45463.642,0.712
44,28.034,45463.333,45464.085,1.157
44,27.791,45463.394,45464.013,0.952
44,27.549,45463.461,45463.769,0.474
44,27.306,45463.613,45463.263,-0.538
44,27.063,45463.773,45463.196,-0.888
44,26.82,45463.9,45463.168,-1.126
44,26.578,45464.105,45463.352,-1.158
44,26.335,45464.541,45464.109,-0.665
44,26.092,45464.859,45464.818,-0.063
44,25.85,45465.355,45465.91,0.854
44,25.607,45465.701,45466.825,1.729
44,25.364,45466.056,45467.686,2.508
44,25.121,45466.462,45468.786,3.575
44,24.875,45466.652,45469.186,3.898
44,24.625,45466.961,45469.29,3.583
44,24.375,45467.127,45469.909,4.28
44,24.125,45467.196,45473.421,9.577
44,23.875,45467.526,45478.323,16.611
44,23.625,45467.6,45475.278,11.812
44,23.375,45467.373,45470.393,4.646
44,23.125,45467.423,45469.039,2.486
44,22.875,45467.261,45469.508,3.457
44,22.625,45466.949,45469.347,3.689
44,22.375,45466.92,45468.919,3.075
44,22.125,45466.558,45467.919,2.094
44,21.875,45466.404,45467.353,1.46
44,21.625,45466.292,45467.25,1.474
44,21.375,45466.261,45466.858,0.918
44,21.125,45466.331,45466.238,-0.143
44,20.875,45466.507,45466.012,-0.762
44,20.625,45466.826,45467.32,0.76
44,20.375,45467.27,45468.363,1.682
44,20.125,45467.866,45469.44,2.422
44,19.875,45468.487,45471.084,3.995
44,19.625,45468.773,45471.587,4.329
44,19.375,45469.177,45471.99,4.328
44,19.125,45469.393,45471.877,3.822
44,18.875,45469.574,45472.014,3.754
44,18.625,45469.836,45472.711,4.423
44,18.375,45469.775,45473.103,5.12
44,18.125,45469.619,45472.783,4.868
44,17.875,45469.619,45472.216,3.995
44,17.625,45469.337,45470.038,1.078
44,17.375,45469.237,45468.392,-1.3
44,17.125,45469.224,45467.783,-2.217
44,16.875,45469.322,45468.456,-1.332
44,16.625,45469.577,45469.268,-0.475
44,16.375,45469.996,45470.377,0.586
44,16.125,45470.362,45471.619,1.934
44,15.875,45470.661,45472.67,3.091
44,15.625,45471.046,45473.743,4.149
44,15.375,45471.27,45474.34,4.723
44,15.125,45471.401,45474.339,4.52
44,14.875,45471.578,45473.845,3.488
44,14.625,45471.253,45472.004,1.155
44,14.375,45470.969,45471.011,0.065
44,14.125,45470.682,45470.63,-0.08
44,13.875,45469.956,45471.13,1.806
44,13.625,45469.392,45470.732,2.062
44,13.375,45468.321,45469.104,1.205
44,13.125,45467.074,45466.476,-0.92
44,12.875,45466.168,45464.168,-3.077
44,12.625,45465.097,45461.546,-5.463
44,12.375,45463.953,45460.737,-4.948
44,12.125,45463.218,45460.415,-4.312
44,11.875,45462.215,45459.292,-4.497
44,11.625,45461.498,45458.933,-3.946
44,11.375,45460.794,45457.8,-4.606
44,11.125,45460.034,45456.427,-5.549
44,10.875,45459.583,45456.605,-4.582
44,10.625,45458.96,45455.971,-4.598
44,10.375,45458.067,45455.14,-4.503
44,10.125,45457.652,45454.719,-4.512
44,9.875,45457.129,45453.563,-5.486
44,9.625,45456.991,45452.826,-6.408
44,9.375,45457.092,45453.294,-5.843
44,9.125,45457.034,45453.591,-5.297
44,8.875,45456.894,45454.3,-3.991
44,8.625,45457.264,45455.673,-2.448
44,8.375,45457.424,45456.831,-0.912
44,8.125,45457.933,45458.005,0.111
44,7.875,45458.203,45458.44,0.365
44,7.625,45458.373,45458.961,0.905
44,7.375,45458.665,45459.128,0.712
44,7.125,45458.84,45459.129,0.445
44,6.875,45459.149,45459.53,0.586
44,6.625,45459.21,45459.797,0.903
44,6.375,45459.407,45459.634,0.349
44,6.125,45459.456,45459.415,-0.063
44,5.875,45459.458,45459.963,0.777
44,5.625,45459.673,45460.98,2.011
44,5.375,45460.097,45462.076,3.045
44,5.125,45460.485,45462.698,3.405
44,4.875,45460.768,45463.406,4.058
44,4.625,45461.023,45464.28,5.011
44,4.375,45460.922,45463.942,4.646
44,4.125,45460.881,45463.611,4.2
44,3.875,45460.784,45462.863,3.198
44,3.625,45460.53,45461.189,1.014
44,3.375,45460.346,45459.717,-0.968
44,3.125,45459.982,45459.487,-0.762
44,2.875,45459.816,45459.363,-0.697
44,2.625,45459.788,45458.716,-1.649
44,2.375,45459.933,45458.438,-2.3
44,2.125,45460.159,45459.819,-0.523
44,1.875,45460.467,45460.951,0.745
44,1.625,45460.663,45461.312,0.998
44,1.375,45460.919,45461.703,1.206
44,1.125,45461.128,45462.973,2.838
44,0.875,45461.255,45464.371,4.794
44,0.625,45461.214,45463.495,3.509
44,0.375,45461.03,45462.69,2.554
44,0.125,45460.466,45461.762,1.994
43,0.119,45459.314,45460.396,1.665
43,0.357,45459.416,45460.622,1.855
43,0.595,45459.458,45460.045,0.903
43,0.833,45459.354,45459.312,-0.065
43,1.071,45459.172,45458.637,-0.823
43,1.31,45458.797,45457.89,-1.395
43,1.548,45458.52,45457.675,-1.3
43,1.786,45458.19,45457.161,-1.583
43,2.024,45457.964,45455.656,-3.551
43,2.262,45457.881,45455.359,-3.88
43,2.5,45457.739,45455.266,-3.805
43,2.738,45457.642,45455.54,-3.234
43,2.976,45457.85,45455.943,-2.934
43,3.214,45457.911,45456.17,-2.678
43,3.452,45458.118,45457.212,-1.394
43,3.69,45458.314,45458.51,0.302
43,3.929,45458.501,45459.169,1.028
43,4.167,45458.476,45459.61,1.745
43,4.405,45458.394,45459.827,2.205
43,4.643,45458.376,45459.745,2.106
43,4.881,45458.189,45458.89,1.078
43,5.119,45457.881,45457.767,-0.175
43,5.357,45457.56,45456.942,-0.951
43,5.595,45457.087,45456.035,-1.618
43,5.833,45456.891,45455.667,-1.883
43,6.071,45456.542,45455.449,-1.682
43,6.31,45456.386,45454.82,-2.409
43,6.548,45456.183,45454.145,-3.135
43,6.786,45455.791,45453.225,-3.948
43,7.024,45455.411,45452.342,-4.722
43,7.262,45455.264,45452.15,-4.791
43,7.5,45454.861,45451.429,-5.28
43,7.738,45454.718,45450.326,-6.757
43,7.976,45454.582,45449.554,-7.735
43,8.214,45454.003,45447.869,-9.437
43,8.452,45454.076,45447.563,-10.02
43,8.69,45454.326,45447.627,-10.306
43,8.929,45454.191,45447.298,-10.605
43,9.167,45454.965,45448.865,-9.385
43,9.405,45455.463,45449.638,-8.962
43,9.643,45455.605,45449.691,-9.098
43,9.881,45456.591,45451.396,-7.992
43,10.119,45457.161,45452.642,-6.952
43,10.357,45458.026,45454.244,-5.818
43,10.595,45458.994,45455.968,-4.655
43,10.833,45459.54,45457.129,-3.709
43,11.071,45460.181,45458.666,-2.331
43,11.31,45461.259,45460.002,-1.934
43,11.548,45461.993,45461.066,-1.426
43,11.786,45462.843,45462.164,-1.045
43,12.024,45463.663,45462.942,-1.109
43,12.262,45464.506,45463.98,-0.809
43,12.5,45465.552,45465.253,-0.46
43,12.738,45466.545,45466.813,0.412
43,12.976,45467.547,45469.091,2.375
43,13.214,45468.348,45470.438,3.215
43,13.452,45468.898,45470.197,1.998
43,13.69,45469.361,45469.66,0.46
43,13.929,45469.693,45469.848,0.238
43,14.167,45470.103,45471.113,1.554
43,14.405,45470.475,45472.969,3.837
43,14.643,45470.512,45473.512,4.615
43,14.881,45470.598,45473.788,4.908
43,15.119,45470.558,45473.371,4.328
43,15.357,45470.049,45471.747,2.612
43,15.595,45469.731,45470.474,1.143
43,15.833,45469.135,45468.795,-0.523
43,16.071,45468.631,45467.198,-2.205
43,16.31,45468.3,45465.714,-3.978
43,16.548,45468.215,45465.169,-4.686
43,16.786,45468.415,45466.89,-2.346
43,17.024,45468.567,45469.35,1.205
43,17.262,45468.782,45471.067,3.515
43,17.5,45468.816,45471.372,3.932
43,17.738,45468.836,45471.155,3.568
43,17.976,45468.514,45470.109,2.454
43,18.214,45468.014,45469.086,1.649
43,18.452,45467.722,45468.351,0.968
43,18.69,45467.259,45467.507,0.382
43,18.929,45466.795,45466.579,-0.332
43,19.167,45466.332,45465.188,-1.76
43,19.405,45465.663,45464.034,-2.506
43,19.643,45465.291,45463.395,-2.917
43,19.881,45465.002,45461.497,-5.392
43,20.119,45464.725,45458.867,-9.012
43,20.357,45464.662,45459.097,-8.562
43,20.595,45464.633,45460.413,-6.492
43,20.833,45464.706,45462.709,-3.072
43,21.071,45464.941,45463.931,-1.554
43,21.31,45465.125,45464.785,-0.523
43,21.548,45465.384,45465.363,-0.032
43,21.786,45465.579,45465.301,-0.428
43,22.024,45465.796,45464.961,-1.285
43,22.262,45466.002,45464.899,-1.697
43,22.5,45466.22,45465.716,-0.775
43,22.738,45466.578,45466.929,0.54
43,22.976,45466.775,45468.61,2.823
43,23.214,45466.837,45469.327,3.831
43,23.452,45466.96,45469.888,4.505
43,23.69,45466.744,45469.173,3.737
43,23.929,45466.426,45468.354,2.966
43,24.167,45466.208,45467.794,2.44
43,24.405,45465.786,45466.518,1.126
43,24.643,45465.396,45465.623,0.349
43,24.881,45464.97,45464.497,-0.728
43,25.121,45464.509,45463.653,-1.317
43,25.364,45464.19,45463.277,-1.405
43,25.607,45463.852,45462.851,-1.54
43,25.85,45463.642,45462.375,-1.949
43,26.092,45463.398,45462.122,-1.963
43,26.335,45463.147,45461.921,-1.886
43,26.578,45462.982,45461.93,-1.618
43,26.82,45462.881,45461.954,-1.426
43,27.063,45462.631,45461.724,-1.395
43,27.306,45462.658,45461.772,-1.363
43,27.549,45462.414,45461.713,-1.078
43,27.791,45462.23,45461.395,-1.285
43,28.034,45462.161,45461.307,-1.314
43,28.277,45461.974,45461.119,-1.315
43,28.519,45461.752,45460.67,-1.665
43,28.762,45461.762,45460.588,-1.806
43,29.005,45461.61,45460.507,-1.697
43,29.248,45461.395,45460.344,-1.617
43,29.49,45461.364,45460.365,-1.537
43,29.733,45461.3,45460.374,-1.425
43,29.976,45461.219,45459.961,-1.935
43,30.218,45461.334,45459.778,-2.394
43,30.461,45461.231,45459.592,-2.522
43,30.704,45461.127,45459.271,-2.855
43,30.947,45461.534,45459.053,-3.817
43,31.189,45461.955,45459.338,-4.026
43,31.432,45462.806,45461.033,-2.728
43,31.675,45463.77,45464.14,0.569
43,31.917,45464.602,45467.26,4.089
43,32.16,45465.334,45469.894,7.015
43,32.403,45465.661,45470.104,6.835
43,32.646,45466.045,45470.59,6.992
43,32.888,45466.227,45470.391,6.406
43,33.131,45465.94,45469.548,5.551
43,33.374,45465.797,45468.936,4.829
43,33.617,45465.363,45467.517,3.314
43,33.859,45464.778,45466.363,2.438
43,34.102,45464.426,45465.612,1.825
43,34.345,45463.981,45464.682,1.078
43,34.587,45463.502,45463.687,0.285
43,34.83,45462.941,45462.447,-0.76
43,35.073,45462.497,45460.992,-2.315
43,35.316,45462.348,45459.898,-3.769
43,35.558,45462.301,45458.602,-5.691
43,35.801,45462.755,45459.178,-5.503
43,36.044,45463.27,45461.116,-3.314
43,36.286,45463.725,45463.107,-0.951
43,36.529,45464.396,45465.291,1.377
43,36.772,45464.817,45466.94,3.266
43,37.015,45465.335,45468.536,4.925
43,37.257,45465.557,45468.32,4.251
43,37.5,45465.498,45467.775,3.503
43,37.743,45465.467,45467.322,2.854
43,37.985,45465.085,45466.456,2.109
43,38.228,45464.695,45465.787,1.68
43,38.471,45464.426,45465.292,1.332
43,38.714,45463.857,45464.476,0.952
43,38.956,45463.446,45463.704,0.397
43,39.199,45462.951,45462.498,-0.697
43,39.442,45462.442,45461.948,-0.76
43,39.684,45462.071,45462.184,0.174
43,39.927,45461.758,45461.933,0.269
43,40.17,45461.476,45460.693,-1.205
43,40.413,45461.303,45459.788,-2.331
43,40.655,45461.103,45459.796,-2.011
43,40.898,45461.097,45460.179,-1.412
43,41.141,45461.097,45459.932,-1.792
43,41.383,45461.222,45459.532,-2.6
43,41.626,45461.495,45461.073,-0.649
43,41.869,45461.701,45463.204,2.312
43,42.112,45462.086,45467.754,8.72
43,42.354,45461.705,45471.794,15.522
43,42.597,45461.01,45472.137,17.118
43,42.84,45459.758,45467.126,11.335
43,43.083,45456.909,45457.836,1.426
43,43.325,45454.026,45448.368,-8.705
43,43.568,45449.839,45429.175,-31.791
43,43.811,45446.174,45412.164,-52.323
43,44.053,45444.255,45410.871,-51.36
43,44.296,45442.611,45418.774,-36.672
43,44.539,45445.209,45434.097,-17.095
43,44.782,45447.019,45441.122,-9.072
43,45.024,45448.392,45445.479,-4.482
43,45.267,45450.811,45449.101,-2.631
43,45.51,45452.437,45452.128,-0.475
43,45.752,45453.915,45454.575,1.015
43,45.995,45455.106,45455.395,0.445
43,46.238,45455.87,45456.189,0.491
43,46.481,45456.625,45457.686,1.632
43,46.723,45457.141,45459.025,2.898
43,46.966,45457.583,45459.602,3.106
43,47.209,45457.893,45459.552,2.552
43,47.451,45457.993,45458.415,0.649
43,47.694,45458.056,45457.871,-0.285
43,47.937,45458.077,45458.632,0.854
43,48.18,45458.118,45459.387,1.952
43,48.422,45458.221,45458.552,0.509
43,48.665,45458.285,45457.542,-1.143
43,48.908,45458.385,45458.054,-0.509
43,49.15,45458.562,45458.634,0.111
43,49.393,45458.81,45459.088,0.428
43,49.636,45459.193,45459.658,0.715
43,49.879,45459.551,45460.61,1.629
42,49.881,45458.903,45457.842,-1.632
42,49.643,45458.744,45457.467,-1.965
42,49.405,45458.758,45457.077,-2.586
42,49.167,45458.643,45457.12,-2.343
42,48.929,45458.53,45457.541,-1.522
42,48.69,45458.489,45457.891,-0.92
42,48.452,45458.491,45457.234,-1.934
42,48.214,45458.508,45456.468,-3.138
42,47.976,45458.52,45457.151,-2.106
42,47.738,45458.53,45458.035,-0.762
42,47.5,45458.499,45458.685,0.286
42,47.262,45458.262,45459.25,1.52
42,47.024,45457.903,45459.088,1.823
42,46.786,45457.364,45458.477,1.712
42,46.548,45456.5,45457.274,1.191
42,46.31,45455.679,45455.854,0.269
42,46.071,45454.717,45453.779,-1.443
42,45.833,45453.675,45451.221,-3.775
42,45.595,45452.84,45448.743,-6.303
42,45.357,45451.747,45445.975,-8.88
42,45.119,45451.201,45444.285,-10.64
42,44.881,45451.09,45442.402,-13.366
42,44.643,45451.695,45441.532,-15.635
42,44.405,45453.888,45446.375,-11.558
42,44.167,45455.594,45453.337,-3.472
42,43.929,45457.631,45461.827,6.455
42,43.69,45459.467,45467.084,11.718
42,43.452,45461.158,45471.784,16.348
42,43.214,45462.338,45472.477,15.598
42,42.976,45462.241,45468.846,10.162
42,42.738,45462.51,45466.323,5.866
42,42.5,45462.435,45464.043,2.474
42,42.262,45461.943,45462.973,1.585
42,42.024,45461.772,45462.226,0.698
42,41.786,45461.663,45462.013,0.538
42,41.548,45461.52,45461.89,0.569
42,41.31,45461.624,45461.717,0.143
42,41.071,45461.632,45461.426,-0.317
42,40.833,45461.752,45461.299,-0.697
42,40.595,45461.921,45461.365,-0.855
42,40.357,45462.071,45461.804,-0.411
42,40.119,45462.359,45462.133,-0.348
42,39.881,45462.706,45462.149,-0.857
42,39.643,45462.991,45462.6,-0.602
42,39.405,45463.251,45463.147,-0.16
42,39.167,45463.745,45464.096,0.54
42,38.929,45464.189,45465.26,1.648
42,38.69,45464.621,45466.435,2.791
42,38.452,45465.078,45467.332,3.468
42,38.214,45465.124,45467.34,3.409
42,37.976,45465.065,45467.342,3.503
42,37.738,45465.054,45467.525,3.802
42,37.5,45464.662,45467.022,3.631
42,37.262,45464.211,45465.888,2.58
42,37.024,45463.705,45463.654,-0.078
42,36.786,45462.959,45461.516,-2.22
42,36.548,45462.467,45460.489,-3.043
42,36.31,45461.942,45459.293,-4.075
42,36.071,45461.803,45457.315,-6.905
42,35.833,45461.787,45452.626,-14.094
42,35.595,45462.134,45458.624,-5.4
42,35.357,45462.744,45464.444,2.615
42,35.119,45463.138,45463.353,0.331
42,34.881,45463.573,45461.835,-2.674
42,34.643,45464.054,45462.653,-2.155
42,34.405,45464.488,45463.962,-0.809
42,34.167,45465.107,45466.117,1.554
42,33.929,45465.455,45467.495,3.138
42,33.69,45465.591,45467.99,3.691
42,33.452,45465.508,45468.208,4.154
42,33.214,45464.941,45467.487,3.917
42,32.976,45464.531,45466.579,3.151
42,32.738,45463.891,45464.468,0.888
42,32.5,45463.033,45461.847,-1.825
42,32.262,45462.364,45459.314,-4.692
42,32.024,45461.669,45457.747,-6.034
42,31.786,45461.386,45458.418,-4.566
42,31.548,45461.22,45458.634,-3.978
42,31.31,45461.106,45458.594,-3.865
42,31.071,45461.333,45459.24,-3.22
42,30.833,45461.405,45459.58,-2.808
42,30.595,45461.551,45460.119,-2.203
42,30.357,45461.837,45460.724,-1.712
42,30.119,45462.06,45460.887,-1.805
42,29.881,45462.23,45461.076,-1.775
42,29.643,45462.538,45461.919,-0.952
42,29.405,45462.759,45462.728,-0.048
42,29.167,45462.962,45463.684,1.111
42,28.929,45463.119,45463.325,0.317
42,28.69,45463.251,45462.643,-0.935
42,28.452,45463.335,45461.903,-2.203
42,28.214,45463.588,45461.755,-2.82
42,27.976,45463.848,45461.921,-2.965
42,27.738,45464.324,45463.429,-1.377
42,27.5,45464.848,45465.239,0.602
42,27.262,45465.405,45466.621,1.871
42,27.024,45465.994,45467.694,2.615
42,26.786,45466.351,45468.227,2.886
42,26.548,45466.775,45468.998,3.42
42,26.31,45467.074,45469.032,3.012
42,26.071,45467.373,45468.795,2.188
42,25.833,45467.804,45468.833,1.583
42,25.595,45467.925,45469.152,1.888
42,25.357,45467.974,45469.629,2.546
42,25.119,45468.167,45470.32,3.312
42,24.879,45468.022,45470.444,3.726
42,24.636,45467.971,45470.249,3.505
42,24.393,45467.94,45469.815,2.885
42,24.15,45467.476,45468.721,1.915
42,23.908,45467.083,45467.959,1.348
42,23.665,45466.775,45467.59,1.254
42,23.422,45466.311,45467.063,1.157
42,23.18,45466.076,45466.642,0.871
42,22.937,45465.91,45466.219,0.475
42,22.694,45465.602,45465.365,-0.365
42,22.451,45465.247,45465.093,-0.237
42,22.209,45464.961,45465.57,0.937
42,21.966,45464.599,45465.475,1.348
42,21.723,45464.438,45464.984,0.84
42,21.481,45464.331,45463.651,-1.046
42,21.238,45464.252,45462.407,-2.838
42,20.995,45464.341,45462.661,-2.585
42,20.752,45464.354,45463.921,-0.666
42,20.51,45464.613,45464.644,0.048
42,20.267,45464.94,45464.425,-0.792
42,20.024,45465.428,45464.543,-1.362
42,19.782,45465.766,45465.272,-0.76
42,19.539,45466.083,45465.991,-0.142
42,19.296,45466.538,45466.765,0.349
42,19.053,45466.971,45467.61,0.983
42,18.811,45467.579,45468.919,2.062
42,18.568,45468.051,45470.306,3.469
42,18.325,45468.24,45470.528,3.52
42,18.083,45468.475,45470.279,2.775
42,17.84,45468.599,45469.022,0.651
42,17.597,45468.854,45468.525,-0.506
42,17.354,45469.331,45468.805,-0.809
42,17.112,45469.64,45470.063,0.651
42,16.869,45469.864,45471.099,1.9
42,16.626,45470.31,45472.288,3.043
42,16.383,45470.599,45473.289,4.138
42,16.141,45470.98,45474.257,5.042
42,15.898,45471.537,45475.772,6.515
42,15.655,45471.643,45476.265,7.111
42,15.413,45471.538,45475.629,6.294
42,15.17,45471.504,45474.349,4.377
42,14.927,45471.175,45472.969,2.76
42,14.684,45471.011,45473.547,3.902
